Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Exchange
NWE,NorthWestern Corporation,63.25,3064151184,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nwe,NYSE
NRG,"NRG Energy, Inc.",17.64,5575690378,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nrg,NYSE
NYLD,"NRG Yield, Inc.",18.1,3317324216,n/a,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nyld,NYSE
NUS,"Nu Skin Enterprises, Inc.",63.77,3369631543,n/a,1996,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/nus,NYSE
NUE,Nucor Corporation,57.41,18316767053,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/nue,NYSE
NS,Nustar Energy L.P.,45.56,4238484387,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/ns,NYSE
NS^A,Nustar Energy L.P.,26.34,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ns^a,NYSE
NS^B,Nustar Energy L.P.,25.15,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ns^b,NYSE
NSH,"Nustar GP Holdings, LLC",24.25,1041579913,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/nsh,NYSE
NSS,"NuStar Logistics, L.P.",25.72,0,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/nss,NYSE
NVG,Nuveen AMT-Free Municipal Credit Income Fund,15.26,3090957178,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nvg,NYSE
NUV,Nuveen AMT-Free Municipal Value Fund,10.03,2074960753,n/a,1987,n/a,n/a,http://www.nasdaq.com/symbol/nuv,NYSE
NUW,Nuveen AMT-Free Municipal Value Fund,17.3,250774122.2,n/a,2009,n/a,n/a,http://www.nasdaq.com/symbol/nuw,NYSE
NEA,Nuveen AMT-Free Quality Municipal Income Fund,13.78,3621058062,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nea,NYSE
NAZ,Nuveen Arizona Quality Municipal Income Fund,14.55,168538892,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/naz,NYSE
NBB,Nuveen Build America Bond Fund,21.16,559935602.6,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/nbb,NYSE
NBD,Nuveen Build America Bond Opportunity Fund,21.95,158155237.5,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/nbd,NYSE
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,15.67,748018857.8,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nkx,NYSE
NCB,Nuveen California Municipal Value Fund 2,17.8479,58782504.85,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ncb,NYSE
NCA,"Nuveen California Municipal Value Fund, Inc.",10.35,288506322.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nca,NYSE
NAC,Nuveen California Quality Municipal Income Fund,15.17,2201243745,n/a,1999,n/a,n/a,http://www.nasdaq.com/symbol/nac,NYSE
NTC,Nuveen Connecticut Quality Municipal Income Fund,12.52,181965379.5,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/ntc,NYSE
JCE,Nuveen Core Equity Alpha Fund,14.72,235839217.9,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/jce,NYSE
JCO,Nuveen Credit Opportunities 2022 Target Term Fund,10.05,0,n/a,2017,n/a,n/a,http://www.nasdaq.com/symbol/jco,NYSE
JQC,Nuveen Credit Strategies Income Fund,8.48,1151304075,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/jqc,NYSE
JDD,Nuveen Diversified Dividend and Income Fund,12.48,246379323.8,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/jdd,NYSE
JMF,Nuveen Energy MLP Total Return Fund,12.79,505236079.7,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/jmf,NYSE
NEV,Nuveen Enhanced Municipal Value Fund,14.4,359280979.2,n/a,2009,n/a,n/a,http://www.nasdaq.com/symbol/nev,NYSE
JFR,Nuveen Floating Rate Income Fund,11.88,657218754.7,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/jfr,NYSE
JRO,Nuveen Floating Rate Income Opportuntiy Fund,11.46,448521010.1,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/jro,NYSE
NKG,Nuveen Georgia Quality Municipal Income Fund ,13.1184,138390107.7,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nkg,NYSE
JGH,Nuveen Global High Income Fund,16.49,383096916.8,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/jgh,NYSE
JHD,Nuveen High Income December 2019 Target Term Fund,10.26,277636451.6,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/jhd,NYSE
NXC,Nuveen Insured California Select Tax-Free Income Portfolio,15.608,98123874.94,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxc,NYSE
NXN,Nuveen Insured New York Select Tax-Free Income Portfolio,14.03,55066276.85,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxn,NYSE
NID,Nuveen Intermediate Duration Municipal Term Fund,13.33,625305767.8,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/nid,NYSE
NMY,Nuveen Maryland Quality Municipal Income Fund,13.15,307376831.6,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/nmy,NYSE
NMT,Nuveen Massachusetts Municipal Income Fund,13.88,129752460.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nmt,NYSE
NUM,Nuveen Michigan Quality Municipal Income Fund,13.8044,287281808.5,n/a,1991,n/a,n/a,http://www.nasdaq.com/symbol/num,NYSE
NMS,Nuveen Minnesota Quality Municipal Income Fund,16.0896,89890374.84,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/nms,NYSE
NOM,Nuveen Missouri Quality Municipal Income Fund,15.62,36562546.24,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/nom,NYSE
JLS,Nuveen Mortgage Opportunity Term Fund,25.48,404836865.2,n/a,2009,n/a,n/a,http://www.nasdaq.com/symbol/jls,NYSE
JMM,Nuveen Multi-Market Income Fund,7.5,70967625,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jmm,NYSE
NHA,Nuveen Municipal 2021 Target Term Fund,10.28,88584343.12,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/nha,NYSE
NZF,Nuveen Municipal Credit Income Fund,15.01,2133309849,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/nzf,NYSE
NMZ,Nuveen Municipal High Income Opportunity Fund,13.46,795569223.2,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/nmz,NYSE
NMI,"Nuveen Municipal Income Fund, Inc.",11.91,99089401.59,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/nmi,NYSE
NXJ,Nuveen New Jersey Quality Municipal Income Fund,13.9,591927038.1,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/nxj,NYSE
NRK,Nuveen New York AMT-Free Quality Municipal,13.22,1158316623,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nrk,NYSE
NYV,Nuveen New York Municipal Value Fund 2,15.1034,35487129.88,n/a,2009,n/a,n/a,http://www.nasdaq.com/symbol/nyv,NYSE
NNY,"Nuveen New York Municipal Value Fund, Inc.",10.14,154154779.7,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/nny,NYSE
NAN,Nuveen New York Quality Municipal Income Fund,14.17,441063156.8,n/a,1999,n/a,n/a,http://www.nasdaq.com/symbol/nan,NYSE
NNC,Nuveen North Carolina Quality Municipal Income Fd,13.52,221978228.2,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/nnc,NYSE
NUO,Nuveen Ohio Quality Municipal Income Fund,15.19,281348496.5,n/a,1991,n/a,n/a,http://www.nasdaq.com/symbol/nuo,NYSE
NQP,Nuveen Pennsylvania Quality Municipal Income Fund,13.55,511578095.6,n/a,1991,n/a,n/a,http://www.nasdaq.com/symbol/nqp,NYSE
JPT,Nuveen Preferred and Income 2022 Term Fund,25.2,171904294.8,n/a,2017,n/a,n/a,http://www.nasdaq.com/symbol/jpt,NYSE
JPC,Nuveen Preferred Income Opportunites Fund,10.25,1059158627,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/jpc,NYSE
NAD,Nuveen Quality Municipal Income Fund,14.14,2854615255,n/a,1999,n/a,n/a,http://www.nasdaq.com/symbol/nad,NYSE
JPS,Nuveen Quality Preferred Income Fund 2,10.19,2076795684,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/jps,NYSE
JRI,Nuveen Real Asset Income and Growth Fund,17.55,171159007.5,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/jri,NYSE
JRS,Nuveen Real Estate Fund,11.28,325907072.9,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/jrs,NYSE
BXMX,Nuveen S&P 500 Buy-Write Income Fund,13.9,1439408231,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bxmx,NYSE
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,15.3299,247617420.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spxx,NYSE
NIM,Nuveen Select Maturities Municipal Fund,10.14,126195980.8,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/nim,NYSE
NXP,Nuveen Select Tax Free Income Portfolio,14.4126,238821249.9,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxp,NYSE
NXQ,Nuveen Select Tax Free Income Portfolio II,13.83,244980844.4,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxq,NYSE
NXR,Nuveen Select Tax Free Income Portfolio III,14.81,193204743.6,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxr,NYSE
NSL,Nuveen Senior Income Fund,6.71,259152761.1,n/a,1999,n/a,n/a,http://www.nasdaq.com/symbol/nsl,NYSE
JSD,Nuveen Short Duration Credit Opportunities Fund,17.26,174244636.4,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/jsd,NYSE
JTD,Nuveen Tax-Advantaged Dividend Growth Fund,16.16,234066934.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jtd,NYSE
JTA,Nuveen Tax-Advantaged Total Return Strategy Fund,12.71,175946385.7,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/jta,NYSE
NTX,Nuveen Texas Quality Municipal Income Fund,14.39,144291551.9,n/a,1991,n/a,n/a,http://www.nasdaq.com/symbol/ntx,NYSE
NPV,Nuveen Virginia Quality Municipal Income Fund,13.35,239408847.5,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/npv,NYSE
